sessionId;userId;timeframe;eventdate;ordernumber;itemId
13366;10591;2374184214;2016-03-03;3664;97393
13366;10591;5321074660;2016-04-06;9367;2042
13366;10591;8516127763;2016-05-13;17926;73446
13366;10591;8512437850;2016-05-13;17908;2196
13366;10591;5303662666;2016-04-06;9303;2815
13366;10591;488052525;2016-02-10;1242;74958
13366;10591;8679494002;2016-05-15;18356;192585
13366;10591;5397076583;2016-04-07;9580;3439
13366;10591;3598603100;2016-03-17;5558;3489
13366;10591;2832083687;2016-03-08;4125;3489
13366;10591;1247418795;2016-02-19;2285;17704
13366;10591;1588155051;2016-02-23;2648;11331
13366;10591;1855463363;2016-02-26;2971;33914
13366;10591;5596813711;2016-04-09;10128;11519
13366;10591;8334262340;2016-05-11;17299;56107
13366;10591;8775385096;2016-05-16;18676;12352
13366;10591;2830294698;2016-03-08;4118;4931
13366;10591;6362231779;2016-04-18;12507;34990
13366;10591;7350225804;2016-04-29;15057;19100
13366;10591;4123894005;2016-03-23;6636;35401
13366;10591;1508681975;2016-02-22;2567;232828
13366;10591;3845234604;2016-03-20;5841;35778
13366;10591;3749780821;2016-03-19;5787;47069
13366;10591;3972700648;2016-03-21;6273;35980
13366;10591;1478901117;2016-02-22;2558;79582
13366;10591;1869085268;2016-02-26;3000;79582
13366;10591;4017472672;2016-03-22;6331;13804
13366;10591;135195185;2016-02-06;594;47296
13366;10591;5851235585;2016-04-12;10941;14085
13366;10591;7905726537;2016-05-06;16279;136286
13366;10591;4798686514;2016-03-31;8081;36669
13366;10591;6905899021;2016-04-24;13612;203487
13378;10603;74692983;2016-02-21;2491;85517
13387;10612;365795;2016-02-20;2379;12962
13436;10659;1268739;2016-02-20;2445;31053
13502;10724;2400957;2016-02-21;2503;14643
13635;10854;1163928;2016-02-21;2480;30721
13677;10893;4213405;2016-02-29;3308;107572
13708;10924;4162937;2016-02-22;2636;89833
13766;10981;638739;2016-02-22;2620;126392
13766;10981;638739;2016-02-22;2620;7163
13799;11003;2782148;2016-02-12;1559;54019
13799;11003;2782148;2016-02-12;1559;9145
13799;11003;2782148;2016-02-12;1559;83667
13799;11003;2782148;2016-02-12;1559;3113
13810;11014;1030235;2016-02-22;2605;16652
13876;11080;970820;2016-02-22;2587;324525
13881;11085;3015510615;2016-03-12;4502;253560
13881;11085;3015510615;2016-03-12;4502;25681
13935;11136;2383716;2016-02-23;2656;45214
13944;11145;135609175;2016-02-22;2562;74054
13944;11145;135609175;2016-02-22;2562;13158
13961;11162;2663929;2016-02-23;2724;79141
13972;11173;2563388;2016-02-23;2658;49272
13980;11181;2789825;2016-02-23;2694;3655
13986;11187;529027924;2016-02-29;3340;31923
13986;11187;10244479;2016-02-23;2682;7854
14019;11218;7700177;2016-02-23;2679;129850
14100;30696;2153498791;2016-02-20;2452;69856
14100;30696;2153498791;2016-02-20;2452;205664
14225;11420;14733727;2016-02-23;2702;51250
14233;11428;359326;2016-02-23;2714;159206
14243;11438;6510795;2016-02-24;2776;6519
14252;11447;86547976;2016-02-24;2746;6848
14292;11488;3901234;2016-02-24;2742;30117
14293;11489;565108;2016-02-24;2782;16470
14302;NA;7725179247;2016-05-07;16460;150472
14302;11498;318751;2016-02-07;820;385978
14302;NA;7506365472;2016-05-04;15927;374791
14351;11547;3420157;2016-02-24;2842;12714
14360;107173;3493038;2016-02-24;2791;2403
14360;107173;3493038;2016-02-24;2791;3765
14369;11565;2244563;2016-02-24;2819;13845
14402;11598;455868820;2016-02-29;3347;101502
14414;11610;43805312;2016-02-24;2835;24666
14480;11676;13243844;2016-02-25;2906;633
14480;11676;488222;2016-02-25;2880;16907
14480;11676;488222;2016-02-25;2880;13759
14544;11739;818531;2016-02-24;2840;34277
14548;11743;4498777;2016-02-25;2889;36706
14567;11762;13787725;2016-02-24;2788;30965
14629;11824;272218;2016-02-25;2857;136226
14652;11847;517195451;2016-03-01;3409;13979
14662;11857;75371830;2016-02-25;2896;31923
14688;11883;357315;2016-02-25;2893;33244
14695;11890;5920797;2016-02-25;2943;39090
14731;11926;2524888;2016-02-26;3015;49903
14731;11926;4078511;2016-02-26;3017;12188
14743;11938;1436037;2016-02-25;2879;410323
14758;11953;559651;2016-02-25;2884;6562
14811;18027;887155713;2016-03-08;4081;47642
14843;12038;1199484880;2016-03-10;4322;19408
14863;12058;664699;2016-02-26;2995;20737
14921;12116;10525670;2016-02-26;3013;17563
14940;12135;923801;2016-02-26;3056;30151
14948;12143;1157199;2016-02-27;3148;1607
14948;12143;1157199;2016-02-27;3148;127956
14963;12158;889314;2016-02-26;3047;104826
14963;12158;889314;2016-02-26;3047;34771
14992;NA;805612;2016-04-06;9344;4787
14995;NA;2004282;2016-04-06;9385;5809
14995;NA;477099;2016-04-06;9378;32082
15031;12212;1635131;2016-02-25;2953;12032
15031;12212;1635131;2016-02-25;2953;78623
15120;12301;1851336;2016-02-27;3161;3635
15124;12305;8257325;2016-02-26;3006;34428
15147;12323;978742;2016-02-28;3163;15600
15147;12323;978742;2016-02-28;3163;46958
15147;12323;978742;2016-02-28;3163;36087
15159;12335;7215615;2016-02-26;3050;124402
15159;12335;7215615;2016-02-26;3050;67311
15162;12338;3233289;2016-02-26;3041;127016
15162;12338;3233289;2016-02-26;3041;66132
15162;12338;3233289;2016-02-26;3041;66729
15211;12387;1499804;2016-02-27;3086;13329
15234;12410;6014484;2016-02-27;3126;14261
15274;12450;36727996;2016-02-27;3159;90699
15303;12479;2599964873;2016-03-03;3747;24629
15303;12479;1967501329;2016-02-25;2876;23593
15322;NA;258443;2016-04-07;9716;9476
15390;139823;711436;2016-02-27;3074;129207
15390;139823;711436;2016-02-27;3074;70219
15392;12560;7499113;2016-02-27;3134;34952
15471;12640;77216551;2016-02-29;3241;14280
15471;12640;345879266;2016-03-03;3241;14280
15471;12640;354603;2016-02-28;3241;14280
15527;12696;5670021;2016-02-28;3266;30947
15632;12800;2470981;2016-02-29;3353;13931
15750;12917;1887367;2016-02-29;3291;13319
15828;12995;1351814;2016-02-29;3299;4076
15836;13003;721105;2016-02-29;3302;7985
15843;13010;6392556;2016-02-29;3371;36358
15910;13073;86247566;2016-03-02;3623;26296
15969;13132;193203;2016-02-29;3295;16000
16011;13174;75626039;2016-03-02;3529;18777
16011;13174;75626039;2016-03-02;3529;108334
16011;13174;75626039;2016-03-02;3529;111240
16011;13174;75626039;2016-03-02;3529;9521
16011;13174;75626039;2016-03-02;3529;46895
16011;13174;75626039;2016-03-02;3529;57688
16019;13182;12068246;2016-03-01;3477;54421
16050;13211;2913798;2016-03-01;3454;334171
16050;13211;2913798;2016-03-01;3454;252249
16091;13252;5101237;2016-03-01;3490;173933
16120;13281;258936761;2016-03-04;3796;5134
16123;13284;1149469;2016-03-01;3424;52745
16123;13284;1993269;2016-03-01;3425;7181
16126;13287;18184702;2016-03-01;3444;7771
16126;13287;1816874;2016-03-01;3413;36562
16127;13288;403098;2016-03-01;3436;131687
16151;13312;393993990;2016-03-07;4018;3563
16151;13312;483901469;2016-03-08;4018;3563
16154;13315;854430;2016-03-01;3512;3147
16161;13321;524542531;2016-03-02;3644;11830
16161;13321;524542531;2016-03-02;3644;78031
16235;13396;1201206420;2016-03-14;4857;64048
16242;13403;751120;2016-03-01;3396;11360
16242;13403;751120;2016-03-01;3396;32565
16347;13508;1573779769;2016-03-02;3618;62726
16347;13508;621252712;2016-02-20;2438;475640
16351;13512;935586;2016-03-02;3624;6913
16377;13538;15170335;2016-03-02;3586;40769
16377;13538;15170335;2016-03-02;3586;30183
16378;NA;2595114463;2016-04-01;8270;180428
16430;13590;240744;2016-03-02;3627;71849
16430;13590;240744;2016-03-02;3627;1277
16510;13662;719264;2016-03-02;3611;26468
16557;13709;651822;2016-03-02;3526;4076
16570;13722;350226;2016-03-02;3523;6443
16623;13775;327758;2016-03-03;3760;63836
16691;13838;2970516;2016-03-03;3687;11607
16707;13854;679400;2016-03-03;3653;2822
16708;13855;1648553;2016-03-03;3700;35015
16736;13883;737236;2016-03-04;3832;234022
16757;13904;47527446;2016-03-04;3769;36266
16791;13938;707415;2016-03-03;3752;90345
16799;13945;5673543;2016-03-03;3724;97967
16799;13945;5673543;2016-03-03;3724;63667
16818;241688;1406250;2016-03-04;3839;73304
16861;14007;1504040;2016-03-04;3781;118902
16864;14010;613324;2016-03-04;3767;13643
16883;14029;305235;2016-03-03;3712;90603
16885;14031;32614667;2016-03-05;3848;127113
16885;14031;32614667;2016-03-05;3848;134733
16885;14031;32614667;2016-03-05;3848;354697
16885;14031;32614667;2016-03-05;3848;102227
16885;14031;32614667;2016-03-05;3848;420627
16885;14031;32614667;2016-03-05;3848;58293
16885;14031;32614667;2016-03-05;3848;29932
16885;14031;32614667;2016-03-05;3848;7124
16894;14040;3071482;2016-03-03;3745;128464
16915;14061;525454;2016-03-04;3819;9539
16955;14098;65463;2016-03-04;3825;9007
17073;14215;131255912;2016-03-01;3393;1010
17168;14308;2224152;2016-03-04;3812;69167
17168;14308;2573145;2016-03-04;3813;69167
17241;NA;6066705450;2016-05-13;17907;36410
17251;14385;6185406;2016-03-05;3913;23623
17285;14419;433844;2016-03-05;3868;3736
17303;14437;214602;2016-03-05;3929;79209
17308;14442;1091019;2016-03-05;3914;52306
17316;14450;11483767;2016-03-05;3870;62496
17364;14498;65532246;2016-03-05;3852;136540
17368;14502;9919960;2016-03-05;3893;371142
17368;14502;9919960;2016-03-05;3893;32866
17405;14539;889065;2016-03-05;3849;770
17464;14598;554395;2016-03-05;3864;126860
17504;14634;316920;2016-03-06;3948;102091
17520;14650;835084;2016-03-06;3947;90603
17520;14650;835084;2016-03-06;3947;4076
17563;14693;3232018;2016-03-06;3976;166407
17574;14704;2696542;2016-03-06;3952;36271
17575;14705;82296831;2016-03-07;4014;1651
17575;14705;82296831;2016-03-07;4014;25091
17575;14705;82296831;2016-03-07;4014;14635
17575;14705;82296831;2016-03-07;4014;25674
17578;14708;1685487;2016-03-06;3988;47646
17607;14737;2900806;2016-03-06;4005;47395
17653;14783;269700;2016-03-06;3983;51179
17672;14802;8516050;2016-03-06;3954;35495
17709;14839;21121928;2016-03-06;3957;23996
17774;14902;684334760;2016-03-06;3985;9370
17774;14902;684334760;2016-03-06;3985;61537
17774;14902;684334760;2016-03-06;3985;177172
17774;14902;76679727;2016-02-28;3217;36340
17842;14965;2842276816;2016-03-08;4142;55586
17842;14965;61786964;2016-02-05;498;4391
17842;14965;2842276816;2016-03-08;4142;4688
17895;15018;19101735;2016-03-07;4044;7085
17930;15053;3474075;2016-03-08;4096;80245
17960;15079;428314;2016-03-07;4078;4950
17970;15089;144858;2016-03-07;4049;6239
17977;NA;1046890419;2016-03-19;5789;58954
17977;15096;432258089;2016-03-12;4467;30327
17990;15110;1389627;2016-03-07;4012;463492
17998;15118;7554449;2016-03-05;3915;14684
18064;15184;1326551;2016-03-08;4097;69167
18073;15193;604288;2016-03-08;4139;25496
18083;15203;1672781;2016-03-09;4174;71005
18092;15210;631789;2016-03-08;4158;35724
18103;15220;3768199;2016-03-08;4090;4588
18112;147421;9122373;2016-03-08;4130;711
18112;147421;9122373;2016-03-08;4130;999
18121;15238;215785;2016-03-10;4254;137676
18171;27344;425309069;2016-03-14;5023;95117
18227;NA;982700019;2016-03-20;6010;16986
18227;15341;249911840;2016-03-12;4482;124746
18227;15341;31281815;2016-03-09;4236;78103
18227;NA;1550869516;2016-03-27;7319;90349
18227;NA;1550869516;2016-03-27;7319;6614
18231;20868;2641867;2016-03-09;4231;36490
18281;15393;809179;2016-03-09;4221;23939
18288;15398;634840;2016-03-09;4171;58475
18337;15447;93456366;2016-03-10;4031;6808
18337;15447;218990802;2016-03-12;4031;6808
18337;15447;510216076;2016-03-15;4031;6808
18337;15447;300561691;2016-03-13;4031;6808
18348;15458;6210459;2016-03-09;4247;290839
18348;15458;6210459;2016-03-09;4247;428564
18468;15573;1390712;2016-03-09;4184;73330
18475;15580;979751622;2016-03-15;5243;4108
18475;15580;630100610;2016-03-11;4412;89783
18475;15580;175298842;2016-03-06;3945;89783
18528;93751;1760954092;2016-03-06;3981;3719
18599;15705;571209;2016-03-10;4307;37737
18612;15718;766690657;2016-03-10;4338;35061
18612;15718;759527121;2016-03-10;4318;26103
18612;15718;1223707176;2016-03-16;5295;14373
18682;15783;1124263;2016-03-10;4258;7442
18806;15904;1280095;2016-03-11;4362;11579
18879;15977;9528643;2016-03-11;4406;13931
18930;NA;1462004218;2016-03-28;7520;126165
18956;16053;4239582;2016-03-11;4425;9695
18966;16063;2818056;2016-03-11;4393;91242
19000;NA;916103392;2016-03-20;5872;50778
19000;NA;916103392;2016-03-20;5872;2473
19036;16133;901616;2016-03-11;4401;128150
19062;16159;2769024;2016-03-12;4633;200414
19185;NA;2780957467;2016-03-28;7549;47246
19185;NA;2780957467;2016-03-28;7549;68996
19185;16283;1402192158;2016-03-12;4608;126418
19204;NA;579212;2016-03-18;5659;84502
19204;NA;579212;2016-03-18;5659;84502
19297;NA;1227260800;2016-03-26;7272;77278
19297;NA;1227260800;2016-03-26;7272;130948
19334;16420;2434891450;2016-03-08;4161;9844
19334;16420;2434891450;2016-03-08;4161;9873
19364;16450;35592669;2016-03-12;4609;8495
19435;16516;1843550;2016-03-12;4542;11706
19440;16521;139792;2016-03-13;4753;46171
19444;16525;12512132;2016-03-12;4506;8447
19444;16525;12407939;2016-03-12;4505;31092
19519;16597;424429;2016-03-13;4699;29430
19520;16598;1719215;2016-03-13;4734;51125
19538;16616;350028;2016-03-14;4996;2354
19555;1273;1127468;2016-03-13;4811;13433
19581;16658;2196105;2016-03-13;4701;40210
19603;16680;212496;2016-03-13;4735;79942
19628;16706;97955234;2016-03-13;4773;2
19628;16706;97955234;2016-03-13;4773;58104
19629;18185;867397;2016-03-13;4762;30584
19683;16760;982180;2016-03-14;5068;32775
19717;16794;3056950;2016-03-13;4682;7752
19717;16794;3056950;2016-03-13;4682;52870
19759;16832;296966;2016-03-14;4920;14912
19759;16832;975067;2016-03-14;4923;6185
19789;16862;1694656;2016-03-14;5035;40965
19789;16862;5082322;2016-03-14;5047;10084
19793;16866;77294640;2016-03-15;5226;33373
19793;16866;1521677;2016-03-14;5049;12489
19857;16928;2136203;2016-03-14;4957;130151
19876;81871;4100382;2016-03-14;4992;14648
19903;NA;5968525685;2016-05-22;19927;58464
19921;16989;9230317;2016-03-15;5159;11374
19961;17029;1665263;2016-03-14;4956;5843
20001;9084;4107750;2016-03-14;5038;31467
20001;9084;4107750;2016-03-14;5038;74925
20001;9084;4107750;2016-03-14;5038;30059
20001;9084;4107750;2016-03-14;5038;7644
20001;9084;4107750;2016-03-14;5038;552
20001;9084;4107750;2016-03-14;5038;118421
20001;9084;4107750;2016-03-14;5038;35404
20032;17095;3708136;2016-03-15;5230;3001
20032;17095;3708136;2016-03-15;5230;79175
20103;17167;1720167;2016-03-15;5236;9542
20103;17167;881534;2016-03-15;5228;53815
20103;17167;1720167;2016-03-15;5236;3638
20122;17185;2051075;2016-03-15;5274;32851
20141;17204;320488;2016-03-15;5118;11069
20149;17211;60640511;2016-03-15;5107;31149
20149;17211;60640511;2016-03-15;5107;57615
20169;17231;4197448;2016-03-15;5254;58098
20169;17231;4197448;2016-03-15;5254;126391
20169;17231;4197448;2016-03-15;5254;14819
20175;17237;2077909620;2016-03-03;3718;909
20175;17237;3098599602;2016-03-15;5146;1216
20175;17237;2077909620;2016-03-03;3718;197970
20175;17237;3098541616;2016-03-15;5145;2208
20175;17237;2077909620;2016-03-03;3718;32891
20175;17237;4695283852;2016-04-02;8574;102063
20175;17237;2605711551;2016-03-09;4228;403318
20175;17237;2077909620;2016-03-03;3718;403318
20175;17237;2077909620;2016-03-03;3718;469636
20175;17237;2077909620;2016-03-03;3718;323878
20175;17237;2077909620;2016-03-03;3718;376173
20211;NA;601677549;2016-03-22;6409;73628
20213;17275;486414;2016-03-15;5136;60992
20245;3887;8308298;2016-03-15;5090;11028
20250;17310;625026;2016-03-15;5249;12481
20254;17314;639986;2016-03-16;5343;619
20296;NA;2329769341;2016-04-11;10660;14620
20296;NA;2329769341;2016-04-11;10660;14822
20326;17387;787553;2016-03-16;5340;33050
20348;17408;264171;2016-03-16;5447;10768
20353;17413;1579753;2016-03-16;5413;58126
20363;NA;119968134;2016-03-17;5651;195126
20372;17432;1850688;2016-03-16;5467;6078
20408;17467;4233638588;2016-05-04;15756;35768
20408;17467;2592566946;2016-04-15;11728;79526
20408;17467;84417297;2016-03-17;5501;79659
20444;17500;2080535969;2016-03-15;5198;57788
20504;NA;96424928;2016-03-17;5534;9779
20504;NA;96424928;2016-03-17;5534;2560
20504;NA;96424928;2016-03-17;5534;84405
20504;NA;96424928;2016-03-17;5534;14295
20571;17593;1365411;2016-03-17;5508;594
20576;17594;519729;2016-03-17;5490;9340
20600;NA;11861471;2016-03-17;5580;31013
20600;NA;11861471;2016-03-17;5580;32870
20600;NA;11861471;2016-03-17;5580;3676
20600;NA;11861471;2016-03-17;5580;30183
20600;NA;11861471;2016-03-17;5580;176
20600;NA;11861471;2016-03-17;5580;127113
20600;NA;11861471;2016-03-17;5580;61627
20600;NA;11861471;2016-03-17;5580;51248
20600;NA;11861471;2016-03-17;5580;1907
20600;NA;11861471;2016-03-17;5580;83761
20600;NA;11861471;2016-03-17;5580;63319
20600;NA;11861471;2016-03-17;5580;17020
20600;NA;11861471;2016-03-17;5580;3176
20600;NA;11861471;2016-03-17;5580;3418
20600;NA;11861471;2016-03-17;5580;132674
20600;NA;11861471;2016-03-17;5580;125375
20600;NA;11861471;2016-03-17;5580;195596
20600;NA;11861471;2016-03-17;5580;195711
20600;NA;11861471;2016-03-17;5580;34952
20600;NA;11861471;2016-03-17;5580;79130
20600;NA;11861471;2016-03-17;5580;35404
20600;NA;11861471;2016-03-17;5580;168054
20605;NA;1505378;2016-03-17;5603;33228
20611;17605;1948783;2016-03-17;5624;166484
20622;NA;8882562;2016-03-17;5538;35626
20635;17614;2427955;2016-03-17;5548;5045
20645;NA;767645;2016-03-20;5882;8808
20693;NA;92905096;2016-03-17;5640;16227
20693;NA;92905096;2016-03-17;5640;41276
20693;NA;92905096;2016-03-17;5640;24625
20693;NA;92905096;2016-03-17;5640;6027
20708;NA;1502254;2016-03-17;5595;5785
20714;NA;3672309;2016-03-17;5553;57917
20725;NA;787264;2016-03-17;5591;48286
20763;NA;2721653294;2016-03-28;7555;105808
20772;15422;12907084;2016-03-17;5611;25432
20785;17663;1333191;2016-03-17;5559;51221
20785;17663;1333191;2016-03-17;5559;2276
20785;17663;1333191;2016-03-17;5559;174713
20785;17663;1333191;2016-03-17;5559;4248
20785;17663;1333191;2016-03-17;5559;128197
20790;NA;548236;2016-03-17;5537;1648
20802;NA;225038;2016-03-18;5774;11559
20802;NA;225038;2016-03-18;5774;11559
20802;NA;225038;2016-03-18;5774;11559
20802;NA;225038;2016-03-18;5774;11559
20924;NA;626619;2016-03-18;5752;14026
20954;NA;1539156;2016-03-17;5583;73684
20954;NA;62877945;2016-03-18;5673;4434
20999;NA;486112;2016-03-18;5688;2432
21002;NA;1471061;2016-03-20;5866;67406
21042;NA;2017641;2016-03-20;5809;3655
21044;NA;5169913;2016-03-20;5827;36161
21096;17686;5567112;2016-03-20;6011;79064
21103;NA;688786;2016-03-18;5762;35980
21191;NA;1984222472;2016-04-12;11031;129000
21212;NA;3022099;2016-03-20;5816;3227
21212;NA;1060350;2016-03-20;5811;44119
21226;NA;2490844;2016-03-20;5980;5443
21228;NA;89641393;2016-03-21;6064;69062
21274;17692;36064420;2016-03-21;6224;3156
21274;17692;36064420;2016-03-21;6224;18516
21274;17692;36064420;2016-03-21;6224;12229
21274;17692;36064420;2016-03-21;6224;90620
21312;NA;470411;2016-03-21;6254;6771
21319;NA;1401593;2016-03-20;5995;36155
21341;17694;3497497;2016-03-20;5951;60638
21341;17694;3497497;2016-03-20;5951;115600
21346;NA;513654;2016-03-21;6196;79278
21346;NA;513654;2016-03-21;6196;13697
21363;NA;1073238;2016-03-21;6140;80173
21384;194331;1789814;2016-03-21;6076;6440
21417;17698;4154881;2016-03-21;6152;13333
21422;NA;10887638;2016-03-21;6093;170279
21422;NA;13779822;2016-03-21;6110;169015
21425;NA;643055;2016-03-21;6106;13931
21434;NA;1249857;2016-03-20;5990;34804
21434;NA;1249857;2016-03-20;5990;39687
21462;NA;724074;2016-03-21;6194;160886
21462;NA;724074;2016-03-21;6194;6750
21468;NA;1404296;2016-03-21;6223;129427
21482;NA;3680034;2016-03-21;6079;12841
21482;NA;3680034;2016-03-21;6079;907
21492;NA;21365594;2016-03-21;6160;3904
21597;NA;457547;2016-03-21;6139;36809
21599;NA;716018;2016-03-21;6159;29
21599;NA;716018;2016-03-21;6159;35980
21603;NA;6551268;2016-03-21;6164;55763
21603;NA;6551268;2016-03-21;6164;31963
21616;NA;781669;2016-03-22;6396;126390
21656;NA;1598047;2016-03-21;6180;51257
21706;NA;1267685180;2016-04-06;6381;10177
21706;NA;4913455513;2016-05-18;6381;10177
21715;47687;658075;2016-02-24;2781;7442
21715;47687;756056646;2016-03-04;3764;7703
21715;47687;157031257;2016-02-26;2968;30398
21715;47687;756056646;2016-03-04;3764;34502
21715;47687;756056646;2016-03-04;3764;78059
21715;47687;756056646;2016-03-04;3764;35095
21715;NA;2330066202;2016-03-22;6368;128708
21715;NA;2330066202;2016-03-22;6368;166304
21752;NA;529170;2016-03-22;6508;13133
21777;24301;1599872;2016-03-01;3405;32230
21777;24301;80732189;2016-03-02;3405;32230
21777;24301;1599872;2016-03-01;3405;359
21777;24301;80732189;2016-03-02;3405;359
21777;24301;1599872;2016-03-01;3405;30397
21777;24301;80732189;2016-03-02;3405;30397
21777;24301;1599872;2016-03-01;3405;15999
21777;24301;80732189;2016-03-02;3405;15999
21777;NA;1844880228;2016-03-22;6424;23223
21790;NA;1076107;2016-03-22;6296;77278
